Client,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sex_M,has_Count_SA,has_Count_MF,has_Count_CL,avgBal_SA,avgBal_MF,avgBal_CL,has_TransactionsCred,has_TransactionsCred_CA,has_TransactionsCred_nonCA,has_TransactionsDeb,has_TransactionsDeb_nonCA,has_TransactionsDebCash,has_TransactionsDebCashless,has_PaymentOrder,avg_VolumeCred,avg_VolumeCred_CA,avg_VolumeDeb,avg_VolumeDeb_CA,avg_VolumeDebCash,avg_VolumeDebCashless,avg_VolumeDeb_PaymentOrder,VolumeCred_nonCA,VolumeDeb_nonCA,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
248,27,127,1,0.0,0.0,0.0,0.0,0.0,776.5903571428571,0.0,0.0,0.0,0.0,0.0,325.01928571428573,325.01928571428573,3,3,253.1239285714286,253.1239285714286,132.14285714285714,72.99499999999999,47.98607142857143,14,14,4,9,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,108.33976190476191,108.33976190476191,18.0802806122449,18.0802806122449,33.035714285714285,8.110555555555555,47.98607142857143,0.0,0.0,0,1,0,0.0,10.608214285714284,0.0
1469,32,15,1,1.0,4.0,0.0,0.0,0.0,32.54357142857143,9686.63107142857,0.0,0.0,0.0,0.0,560.1278571428571,555.5128571428571,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,9686.63107142857,0.0,0.0,1,1,1,0,0,0,0,0,140.03196428571428,277.75642857142856,0.0,0.0,0.0,0.0,0.0,4.615000000000009,0.0,1,1,0,22.7425,0.21428571428571427,0.0
840,67,86,1,0.0,0.0,0.0,1.0,0.0,14.712142857142856,0.0,0.0,0.0,0.0,0.0,336.90857142857146,335.73,6,4,1380.3103571428571,1377.9532142857145,71.42857142857143,642.8571428571429,236.24964285714285,13,9,2,1,3,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,56.151428571428575,83.9325,106.17771978021977,153.1059126984127,35.714285714285715,642.8571428571429,78.74988095238095,1.1785714285714448,2.3571428571426623,0,1,0,0.0,3.5107142857142857,0.0
478,41,11,1,0.0,0.0,1.0,0.0,0.0,33573.15178571428,0.0,0.0,0.0,0.0,0.0,20.075,20.075,3,3,247.5,247.5,0.0,0.0,247.5,5,5,0,0,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,6.691666666666666,6.691666666666666,49.5,49.5,0.0,0.0,49.5,0.0,0.0,0,1,0,0.0,4.5,0.0
703,21,149,1,0.0,6.0,0.0,0.0,0.0,198.87964285714287,0.0,125.12571428571428,0.0,0.0,0.0,370.1471428571429,370.1471428571429,5,5,518.8107142857143,126.88214285714285,71.42857142857143,55.45357142857143,0.0,10,6,2,4,0,0,0,1,0,0.0,20.854285714285712,0.0,1,1,0,1,1,1,1,0,74.02942857142858,74.02942857142858,51.88107142857143,21.14702380952381,35.714285714285715,13.863392857142857,0.0,0.0,391.92857142857144,0,0,1,0.0,0.0,2.107142857142857
1005,28,87,1,0.0,0.0,1.0,1.0,1.0,16.228928571428572,0.0,0.0,0.0,2.357142857142857,983.1507142857143,2507.113214285714,1611.7942857142857,31,22,2408.781785714286,1611.7942857142857,117.85714285714286,70.76535714285714,555.9346428571429,52,24,4,4,11,1,0,0,1,0.0,0.0,983.1507142857143,1,1,1,1,1,1,1,1,80.8746198156682,73.26337662337663,46.322726648351654,67.15809523809524,29.464285714285715,17.691339285714285,50.53951298701299,895.3189285714284,796.9875000000002,0,0,1,0.0,0.0,10.964285714285714
550,64,179,1,0.0,0.0,1.0,0.0,0.0,57.60035714285714,0.0,0.0,192.0142857142857,0.0,0.0,886.6121428571429,886.6121428571429,2,2,896.0107142857142,896.0107142857142,0.0,0.0,566.6785714285714,9,9,0,0,7,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,443.30607142857144,443.30607142857144,99.55674603174603,99.55674603174603,0.0,0.0,80.95408163265306,0.0,0.0,0,0,0,0.0,0.0,0.0
1116,24,33,1,1.0,0.0,1.0,1.0,1.0,124.16535714285715,0.4810714285714286,0.0,98.2817857142857,211.14642857142857,10166.985714285713,1583.9678571428572,1377.1975,22,13,1928.2214285714285,1673.4182142857142,428.57142857142856,447.1385714285714,467.25,61,48,5,20,16,1,1,0,1,0.4810714285714286,0.0,10166.985714285713,1,1,1,1,1,1,1,1,71.99853896103896,105.93826923076924,31.610187353629975,34.86287946428571,85.71428571428571,22.356928571428572,29.203125,206.77035714285716,254.80321428571438,0,0,0,0.0,0.0,0.0
203,57,181,1,0.0,0.0,0.0,0.0,0.0,10.772857142857143,0.0,0.0,0.0,0.0,0.0,503.57464285714286,503.57464285714286,2,2,556.3928571428571,556.3928571428571,553.5714285714286,0.0,0.0,11,11,6,0,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,251.78732142857143,251.78732142857143,50.58116883116883,50.58116883116883,92.26190476190476,0.0,0.0,0.0,0.0,1,1,1,0.6416071428571428,16.945357142857144,5.714285714285714
519,17,151,1,0.0,0.0,0.0,0.0,0.0,210.84464285714284,0.0,0.0,0.0,0.0,0.0,458.97035714285715,458.97035714285715,2,2,486.64964285714285,486.64964285714285,364.2857142857143,89.09571428571428,30.66107142857143,10,10,3,2,3,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,229.48517857142858,229.48517857142858,48.664964285714284,48.664964285714284,121.42857142857143,44.54785714285714,10.220357142857143,0.0,0.0,0,1,1,0.0,5.892857142857143,5.5
469,38,183,1,0.0,0.0,0.0,0.0,0.0,4415.646071428571,0.0,0.0,0.0,0.0,0.0,1484.0089285714287,1484.0089285714287,5,5,1549.925,1549.925,500.0,0.0,789.9285714285714,13,13,1,0,7,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,296.80178571428576,296.80178571428576,119.225,119.225,500.0,0.0,112.84693877551021,0.0,0.0,0,0,0,0.0,0.0,0.0
1001,64,9,1,0.0,0.0,1.0,0.0,0.0,714.4475,0.0,0.0,529.8546428571428,0.0,0.0,1302.1778571428572,1302.1778571428572,2,2,610.3839285714286,610.3839285714286,353.16964285714283,149.71428571428572,104.35714285714286,15,15,4,3,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,651.0889285714286,651.0889285714286,40.69226190476191,40.69226190476191,88.29241071428571,49.904761904761905,20.871428571428574,0.0,0.0,0,1,0,0.0,10.105714285714285,0.0
262,38,72,1,0.0,0.0,0.0,0.0,0.0,2614.3335714285713,0.0,0.0,0.0,0.0,0.0,973.71,973.71,2,2,506.83214285714286,506.83214285714286,35.714285714285715,46.54642857142857,417.42857142857144,13,13,1,1,10,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,486.855,486.855,38.987087912087915,38.987087912087915,35.714285714285715,46.54642857142857,41.74285714285715,0.0,0.0,0,0,0,0.0,0.0,0.0
2,43,152,1,1.0,0.0,0.0,0.0,0.0,110.76857142857143,13326.190357142857,0.0,0.0,0.0,0.0,708.1296428571429,704.9357142857143,4,3,386.4428571428571,386.4428571428571,307.14285714285717,38.40714285714286,35.714285714285715,6,6,2,2,1,1,1,0,0,13326.190357142857,0.0,0.0,1,1,1,1,0,1,1,1,177.03241071428573,234.97857142857143,64.40714285714286,64.40714285714286,153.57142857142858,19.20357142857143,35.714285714285715,3.1939285714286143,0.0,0,0,0,0.0,0.0,0.0
601,61,33,1,1.0,2.0,0.0,0.0,0.0,865.6828571428571,92884.32964285715,0.0,0.0,0.0,0.0,2363.577857142857,2357.1489285714283,4,2,2875.3928571428573,518.25,0.0,380.75,137.5,6,5,0,4,1,1,1,1,0,92884.32964285715,0.0,0.0,1,1,1,1,1,0,1,1,590.8944642857142,1178.5744642857142,479.2321428571429,103.65,0.0,95.1875,137.5,6.428928571428514,2357.1428571428573,0,1,0,0.0,6.8625,0.0
477,32,152,2,2.0,0.0,0.0,0.0,0.0,5419.339999999999,7352.996785714286,0.0,0.0,0.0,0.0,59.03642857142857,59.03642857142857,2,2,90.25,90.25,0.0,0.0,90.25,2,2,0,0,2,1,1,0,0,3676.498392857143,0.0,0.0,1,1,0,1,0,0,0,1,29.518214285714286,29.518214285714286,45.125,45.125,0.0,0.0,45.125,0.0,0.0,1,0,1,22.098214285714285,0.0,4.214285714285714
907,67,193,1,0.0,0.0,0.0,0.0,0.0,778.5221428571429,0.0,0.0,0.0,0.0,0.0,196.43178571428572,196.43178571428572,3,3,97.5,97.5,0.0,0.0,97.5,5,5,0,0,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,65.4772619047619,65.4772619047619,19.5,19.5,0.0,0.0,19.5,0.0,0.0,1,0,0,2.288392857142857,0.0,0.0
1572,48,151,1,1.0,1.0,0.0,1.0,0.0,346.2367857142857,0.20107142857142857,7251.969642857142,0.0,1.7857142857142858,0.0,2937.971785714286,2933.802857142857,3,2,1569.115,1569.115,342.85714285714283,796.615,418.92857142857144,31,31,3,25,2,0,1,1,0,0.20107142857142857,7251.969642857142,0.0,1,1,1,1,0,1,1,1,979.3239285714286,1466.9014285714286,50.61661290322581,50.61661290322581,114.28571428571428,31.8646,209.46428571428572,4.168928571428751,0.0,0,0,0,0.0,0.0,0.0
1584,39,181,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23091.727857142858,23091.727857142858,7,7,27026.035714285714,27026.035714285714,892.8571428571429,0.0,22554.678571428572,24,24,3,0,17,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,3298.8182653061226,3298.8182653061226,1126.0848214285713,1126.0848214285713,297.61904761904765,0.0,1326.7457983193278,0.0,0.0,0,0,1,0.0,0.0,5.083571428571429
661,67,56,1,1.0,0.0,0.0,0.0,0.0,378.88892857142855,882.2335714285715,0.0,0.0,0.0,0.0,359.9785714285714,357.14428571428573,3,2,495.32892857142855,138.18607142857144,71.42857142857143,64.79321428571428,357.14285714285717,10,9,1,7,1,0,1,0,0,882.2335714285715,0.0,0.0,1,1,1,1,1,1,1,1,119.99285714285713,178.57214285714286,49.532892857142855,15.354007936507937,71.42857142857143,9.256173469387756,357.14285714285717,2.83428571428567,357.1428571428571,0,0,0,0.0,0.0,0.0
159,33,152,1,0.0,0.0,0.0,0.0,0.0,1577.5682142857145,0.0,0.0,0.0,0.0,0.0,714.3042857142857,714.3042857142857,3,3,3124.072142857143,3124.072142857143,178.57142857142858,65.37857142857142,2329.5257142857145,15,15,1,1,10,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,238.10142857142856,238.10142857142856,208.2714761904762,208.2714761904762,178.57142857142858,65.37857142857142,232.95257142857145,0.0,0.0,0,0,1,0.0,0.0,9.940357142857142
1142,41,0,1,3.0,1.0,0.0,0.0,0.0,5239.471071428571,255.23892857142854,113.21678571428572,0.0,0.0,0.0,10.469642857142857,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,85.07964285714284,113.21678571428572,0.0,1,0,1,0,0,0,0,0,10.469642857142857,0.0,0.0,0.0,0.0,0.0,0.0,10.469642857142857,0.0,0,0,0,0.0,0.0,0.0
1342,27,211,1,0.0,0.0,1.0,0.0,0.0,14998.111071428571,0.0,0.0,0.0,0.0,0.0,2105.404285714286,2105.404285714286,6,6,2191.4075000000003,2191.4075000000003,500.0,603.8228571428572,1080.2275,40,40,4,18,14,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,350.9007142857143,350.9007142857143,54.785187500000006,54.785187500000006,125.0,33.54571428571429,77.15910714285714,0.0,0.0,0,0,1,0.0,0.0,16.153214285714288
1379,47,133,1,0.0,0.0,0.0,0.0,0.0,364.61642857142857,0.0,0.0,0.0,0.0,0.0,759.1217857142857,759.1217857142857,3,3,684.0317857142857,684.0317857142857,71.42857142857143,85.17464285714286,527.4285714285714,22,22,2,10,10,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,253.04059523809522,253.04059523809522,31.092353896103894,31.092353896103894,35.714285714285715,8.517464285714286,52.74285714285715,0.0,0.0,0,0,0,0.0,0.0,0.0
187,55,164,1,1.0,25.0,0.0,0.0,0.0,923.9675,456.4010714285714,0.0,0.0,0.0,0.0,1531.1332142857143,1518.6160714285713,6,4,762.4703571428571,762.4703571428571,160.71428571428572,140.48214285714286,302.9596428571429,24,24,3,6,10,1,1,1,0,456.4010714285714,0.0,0.0,1,1,1,1,0,1,1,1,255.18886904761905,379.65401785714283,31.76959821428571,31.76959821428571,53.57142857142858,23.413690476190478,30.29596428571429,12.517142857142971,0.0,1,0,1,2.7010714285714283,0.0,15.75
82,20,151,1,0.0,1.0,0.0,0.0,0.0,11324.907857142856,0.0,34612.790357142854,0.0,0.0,0.0,1001.5760714285715,1001.5760714285715,4,4,886.0357142857143,886.0357142857143,357.14285714285717,0.0,525.2857142857143,16,16,1,0,14,0,0,1,0,0.0,34612.790357142854,0.0,1,1,0,1,0,1,0,1,250.39401785714287,250.39401785714287,55.377232142857146,55.377232142857146,357.14285714285717,0.0,37.52040816326531,0.0,0.0,0,0,1,0.0,0.0,5.396428571428571
527,17,22,1,0.0,0.0,0.0,0.0,0.0,1780.251785714286,0.0,0.0,0.0,0.0,0.0,677.6457142857143,677.6457142857143,2,2,773.1285714285714,773.1285714285714,535.7142857142857,32.15,0.0,25,25,12,3,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,338.8228571428572,338.8228571428572,30.925142857142855,30.925142857142855,44.64285714285714,10.716666666666667,0.0,0.0,0.0,1,0,1,0.656607142857143,0.0,2.6785714285714284
536,29,14,1,0.0,0.0,0.0,0.0,0.0,663.8435714285714,0.0,0.0,0.0,0.0,0.0,167.78821428571428,167.78821428571428,3,3,185.64285714285714,185.64285714285714,0.0,0.0,183.46428571428572,2,2,0,0,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,55.929404761904756,55.929404761904756,92.82142857142857,92.82142857142857,0.0,0.0,183.46428571428572,0.0,0.0,0,0,0,0.0,0.0,0.0
761,44,13,1,1.0,0.0,0.0,0.0,0.0,128.38821428571427,0.0,0.0,0.0,0.0,0.0,838.6692857142858,731.4303571428571,7,5,716.1432142857142,573.2860714285714,78.57142857142857,117.46464285714286,375.82142857142856,21,20,4,9,6,0,1,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,119.80989795918369,146.28607142857143,34.10205782312924,28.66430357142857,19.642857142857142,13.051626984126985,62.63690476190476,107.23892857142869,142.85714285714278,0,0,0,0.0,0.0,0.0
1034,68,172,1,0.0,0.0,0.0,0.0,0.0,158.76892857142857,0.0,0.0,0.0,0.0,0.0,60.714999999999996,60.714999999999996,2,2,43.17857142857143,43.17857142857143,21.428571428571427,3.4285714285714284,17.857142857142858,9,9,2,5,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,30.357499999999998,30.357499999999998,4.7976190476190474,4.7976190476190474,10.714285714285714,0.6857142857142857,17.857142857142858,0.0,0.0,0,0,0,0.0,0.0,0.0
247,55,172,1,1.0,0.0,0.0,1.0,0.0,689.3110714285714,351.86678571428575,0.0,0.0,0.0,0.0,4184.068928571428,2380.5107142857146,11,5,1233.107142857143,1230.75,571.4285714285714,246.10714285714286,410.57142857142856,22,18,4,3,8,0,1,0,0,351.86678571428575,0.0,0.0,1,1,1,1,1,1,1,1,380.36990259740253,476.1021428571429,56.050324675324674,68.375,142.85714285714286,82.03571428571429,51.32142857142857,1803.5582142857133,2.3571428571428896,0,0,0,0.0,0.0,0.0
865,23,26,1,0.0,0.0,0.0,0.0,0.0,591.2628571428571,0.0,0.0,0.0,0.0,0.0,125.27499999999999,125.27499999999999,2,2,441.4642857142857,441.4642857142857,214.28571428571428,14.285714285714286,203.42857142857142,12,12,3,1,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,62.637499999999996,62.637499999999996,36.788690476190474,36.788690476190474,71.42857142857143,14.285714285714286,40.68571428571428,0.0,0.0,0,0,1,0.0,0.0,7.535714285714286
1287,40,176,1,0.0,0.0,1.0,1.0,0.0,2962.5217857142857,0.0,0.0,0.0,315.01214285714286,0.0,3261.070714285714,2422.837142857143,18,14,3053.1717857142858,2476.4085714285716,678.5714285714286,12.460714285714285,689.5357142857143,42,26,7,1,10,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,181.17059523809522,173.05979591836737,72.69456632653062,95.24648351648352,96.93877551020408,12.460714285714285,68.95357142857144,838.2335714285709,576.7632142857142,0,1,0,0.0,1.9642857142857142,0.0
1434,76,268,2,3.0,0.0,0.0,0.0,0.0,13808.472857142857,10698.813214285716,0.0,0.0,0.0,0.0,429.9164285714286,428.6017857142857,4,3,632.1489285714285,632.1489285714285,85.71428571428571,209.7607142857143,329.14285714285717,38,38,7,22,3,0,1,0,0,3566.2710714285718,0.0,0.0,1,1,1,1,0,1,1,1,107.47910714285715,142.8672619047619,16.635498120300753,16.635498120300753,12.244897959183673,9.534577922077922,109.71428571428572,1.3146428571428714,0.0,0,0,0,0.0,0.0,0.0
914,28,8,1,0.0,0.0,0.0,0.0,2.0,2.6075000000000004,0.0,0.0,0.0,0.0,12567.025714285714,18412.146785714285,6387.828214285714,6,3,20090.50357142857,2230.1464285714287,235.71428571428572,568.3035714285714,425.0,26,22,3,10,1,1,0,0,1,0.0,0.0,6283.512857142857,1,1,1,1,1,1,1,1,3068.6911309523807,2129.2760714285714,772.7116758241757,101.37029220779222,78.57142857142857,56.830357142857146,425.0,12024.318571428572,17860.35714285714,0,1,1,0.0,17.31,12.425714285714287
253,37,13,1,0.0,0.0,1.0,1.0,0.0,64.68964285714286,0.0,0.0,0.0,779.2857142857143,0.0,1437.0089285714287,1434.6189285714286,7,3,1656.7857142857142,1654.4285714285713,0.0,0.0,535.8571428571429,14,10,0,0,5,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,205.28698979591837,478.2063095238095,118.34183673469387,165.44285714285712,0.0,0.0,107.17142857142858,2.3900000000001,2.3571428571428896,0,0,0,0.0,0.0,0.0
453,23,83,1,1.0,3.0,0.0,0.0,0.0,605.08,26022.27464285714,1825.0935714285715,0.0,0.0,0.0,2003.2960714285714,2003.2382142857143,4,3,2670.3892857142855,2670.3892857142855,357.14285714285717,174.53571428571428,2125.8214285714284,10,10,1,2,6,0,1,1,0,26022.27464285714,608.3645238095238,0.0,1,1,1,1,0,1,1,1,500.82401785714285,667.7460714285714,267.0389285714285,267.0389285714285,357.14285714285717,87.26785714285714,354.3035714285714,0.057857142857073995,0.0,0,0,0,0.0,0.0,0.0
1542,56,62,1,1.0,0.0,0.0,1.0,0.0,54.0375,7554.2867857142855,0.0,0.0,0.7142857142857143,0.0,465.04785714285714,452.3542857142857,6,2,2.142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,3,1,0,0,1,0,1,0,0,7554.2867857142855,0.0,0.0,1,1,1,1,1,0,0,1,77.50797619047619,226.17714285714285,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,12.693571428571431,1.4285714285714284,0,0,0,0.0,0.0,0.0
631,65,150,1,0.0,0.0,0.0,0.0,0.0,339.81928571428574,0.0,0.0,0.0,0.0,0.0,233.92857142857142,233.92857142857142,2,2,233.53571428571428,233.53571428571428,0.0,0.0,231.57142857142858,3,3,0,0,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,116.96428571428571,116.96428571428571,77.84523809523809,77.84523809523809,0.0,0.0,115.78571428571429,0.0,0.0,0,0,0,0.0,0.0,0.0
1477,64,184,1,3.0,0.0,1.0,0.0,0.0,1183.0539285714287,212.62892857142856,0.0,113.845,0.0,0.0,335.0964285714286,333.5053571428571,3,2,400.2642857142857,400.2642857142857,142.85714285714286,74.65714285714286,179.92857142857142,19,19,3,8,6,0,1,0,0,70.87630952380952,0.0,0.0,1,1,1,1,0,1,1,1,111.69880952380953,166.75267857142856,21.066541353383457,21.066541353383457,47.61904761904762,9.332142857142857,29.988095238095237,1.5910714285714675,0.0,0,0,0,0.0,0.0,0.0
238,24,256,1,0.0,0.0,0.0,0.0,0.0,563.4078571428571,0.0,0.0,0.0,0.0,0.0,412.46857142857147,412.46857142857147,3,3,491.2964285714285,491.2964285714285,214.28571428571428,26.710714285714285,68.42857142857143,12,12,2,2,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,137.48952380952383,137.48952380952383,40.94136904761904,40.94136904761904,107.14285714285714,13.355357142857143,13.685714285714287,0.0,0.0,0,0,0,0.0,0.0,0.0
457,73,0,1,0.0,0.0,1.0,0.0,0.0,427.5753571428572,0.0,0.0,0.0,0.0,0.0,2959.5814285714287,2004.2567857142858,17,14,2703.7096428571426,2004.2567857142858,464.2857142857143,100.86428571428571,335.82142857142856,27,16,2,5,3,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,174.09302521008405,143.16119897959183,100.13739417989417,125.26604910714286,232.14285714285714,20.172857142857143,111.94047619047619,955.3246428571429,699.4528571428568,0,0,0,0.0,0.0,0.0
1552,50,89,1,0.0,0.0,0.0,0.0,0.0,1771.4667857142856,0.0,0.0,0.0,0.0,0.0,500.0017857142857,500.0017857142857,2,2,493.1217857142857,493.1217857142857,0.0,306.3360714285714,183.39285714285714,9,9,0,4,4,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,250.00089285714284,250.00089285714284,54.791309523809524,54.791309523809524,0.0,76.58401785714285,45.848214285714285,0.0,0.0,1,0,0,6.901071428571428,0.0,0.0
215,32,94,1,0.0,0.0,0.0,0.0,0.0,12891.626785714285,0.0,0.0,0.0,0.0,0.0,601.3675000000001,601.3675000000001,3,3,645.6785714285714,645.6785714285714,250.0,14.25,378.82142857142856,9,9,1,1,6,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,200.45583333333335,200.45583333333335,71.7420634920635,71.7420634920635,250.0,14.25,63.13690476190476,0.0,0.0,0,0,1,0.0,0.0,12.511785714285713
130,60,147,1,0.0,0.0,1.0,0.0,0.0,12.750357142857142,0.0,0.0,681.5203571428572,0.0,0.0,1922.2571428571428,1339.5464285714286,24,22,1958.1642857142856,1350.2607142857144,185.71428571428572,85.37142857142858,496.0357142857143,45,24,6,11,3,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,80.09404761904761,60.88847402597403,43.514761904761905,56.2608630952381,30.952380952380953,7.761038961038962,165.3452380952381,582.7107142857142,607.9035714285712,1,0,0,0.06714285714285714,0.0,0.0
1036,68,19,1,1.0,0.0,0.0,0.0,0.0,819.3517857142857,32160.165714285715,0.0,0.0,0.0,0.0,483.4485714285714,478.0646428571428,4,2,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,32160.165714285715,0.0,0.0,1,1,1,1,0,0,0,0,120.86214285714286,239.0323214285714,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,5.383928571428612,0.0,0,0,0,0.0,0.0,0.0
1060,40,88,1,0.0,0.0,0.0,0.0,0.0,633.7039285714285,0.0,0.0,0.0,0.0,0.0,157.0717857142857,157.0717857142857,5,5,144.04535714285714,144.04535714285714,46.42857142857143,96.36678571428571,0.0,9,9,1,7,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,31.414357142857142,31.414357142857142,16.00503968253968,16.00503968253968,46.42857142857143,13.766683673469387,0.0,0.0,0.0,0,1,1,0.0,8.071428571428571,4.913571428571429
370,77,1,1,0.0,0.0,0.0,0.0,0.0,368.99107142857144,0.0,0.0,0.0,0.0,0.0,0.0010714285714285715,0.0010714285714285715,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0.0010714285714285715,0.0010714285714285715,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
322,1,92,1,1.0,0.0,0.0,0.0,0.0,2175.27,128617.59107142857,0.0,0.0,0.0,0.0,28.572499999999998,28.572499999999998,2,2,919.8214285714286,919.8214285714286,0.0,0.0,0.0,2,2,0,0,0,0,1,0,0,128617.59107142857,0.0,0.0,1,1,0,1,0,0,0,0,14.286249999999999,14.286249999999999,459.9107142857143,459.9107142857143,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.7857142857142858,0.0
1556,60,162,1,0.0,0.0,0.0,1.0,0.0,18.709642857142857,0.0,0.0,0.0,-15.479285714285714,0.0,535.7167857142857,535.7167857142857,3,3,476.25,476.25,0.0,0.0,476.25,4,4,0,0,4,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,178.57226190476192,178.57226190476192,119.0625,119.0625,0.0,0.0,119.0625,0.0,0.0,0,0,0,0.0,0.0,0.0
501,64,11,1,2.0,1.0,0.0,0.0,0.0,460.57714285714286,5136.296071428572,0.0,0.0,0.0,0.0,356.2885714285714,352.1092857142857,3,2,163.03571428571428,163.03571428571428,0.0,0.0,161.71428571428572,3,3,0,0,2,0,1,1,0,2568.148035714286,0.0,0.0,1,1,1,1,0,0,0,1,118.76285714285713,176.05464285714285,54.345238095238095,54.345238095238095,0.0,0.0,80.85714285714286,4.179285714285697,0.0,0,0,1,0.0,0.0,15.952142857142858
981,34,59,1,0.0,0.0,0.0,0.0,0.0,2754.4928571428572,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,0.00035714285714285714,1,1,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0.00035714285714285714,0.00035714285714285714,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1195,68,200,1,0.0,0.0,1.0,0.0,0.0,120.15178571428571,0.0,0.0,0.0,0.0,0.0,1227.0417857142857,1227.0417857142857,2,2,1094.6739285714286,1094.6739285714286,357.14285714285717,330.8525,401.57142857142856,30,30,1,16,11,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,613.5208928571428,613.5208928571428,36.489130952380954,36.489130952380954,357.14285714285717,20.67828125,36.506493506493506,0.0,0.0,0,0,1,0.0,0.0,3.3214285714285716
278,36,56,2,0.0,0.0,0.0,0.0,0.0,272.3232142857143,0.0,0.0,0.0,0.0,0.0,267.8614285714286,267.8614285714286,3,3,344.25,344.25,0.0,0.0,240.67857142857142,4,4,0,0,3,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,89.28714285714285,89.28714285714285,86.0625,86.0625,0.0,0.0,80.22619047619047,0.0,0.0,1,0,0,6.1883928571428575,0.0,0.0
37,30,172,1,1.0,0.0,0.0,0.0,0.0,19.013571428571428,3850.1732142857145,0.0,0.0,0.0,0.0,1205.1785714285713,1188.0828571428572,3,2,889.6303571428572,889.6303571428572,382.14285714285717,265.8803571428571,238.92857142857142,32,32,12,16,2,0,1,0,0,3850.1732142857145,0.0,0.0,1,1,1,1,0,1,1,1,401.7261904761904,594.0414285714286,27.800948660714287,27.800948660714287,31.8452380952381,16.61752232142857,119.46428571428571,17.095714285714166,0.0,0,1,0,0.0,0.6428571428571429,0.0
